kepid,mass,radius,teff,bp_rp,lum_val,e_bp_min_rp_interp,e_bp_min_rp_val,rrmscdpp04p5
7978565,1.104,1.267,6024.2,0.9678564,1.9142559250210855,0.20212752673503606,0.3988,157.742
7978579,1.144,1.268,6141.1,0.9996338,2.06062991327,0.23830946267633074,NaN,212.66
7988289,0.938,0.986,5622.0,1.1026249,0.8790225168308843,0.09224215421328157,0.3,113.508
7988501,0.927,0.929,5594.8,1.1569843,0.7655966069112563,0.17644499826044258,0.2585,250.481
7988567,1.03,0.989,5956.0,0.9763651,1.11429453359173,0.08874762201738814,0.1345,151.188
8007174,0.742,0.719,4817.7,1.2115717,0.251188643150958,0.12777101062942417,0.0513,275.068
8007244,1.024,1.335,5767.9,0.8325672,1.7864875748520508,0.1908598446706125,0.2018,145.018
8007287,0.83,0.794,5277.1,1.0427065,0.4446312674691087,0.12872044540739944,0.0097,263.322
8012608,0.91,0.908,5528.9,0.99751663,0.6982324040771714,0.1260082532158977,0.114,144.959
8012613,1.16,1.753,5880.4,0.92109394,3.3342641276323497,0.3269577872504391,0.7372,156.402
8012635,1.138,1.397,6025.6,0.84069824,2.328091257665008,0.17157409713163627,0.2017,92.045
8012636,0.996,0.987,5855.0,0.88969517,1.0375284158180127,0.1604515086076934,0.1123,157.579
8012761,0.606,0.603,4159.4,1.6629066,0.0984011105761134,0.16173926342156913,0.023,278.762
8012765,1.009,1.069,5841.7,0.8871231,1.2050359403717974,0.13114997798254605,0.098,116.474
8012783,0.799,0.777,5046.0,1.1343584,0.35481338923357547,0.1031143886547616,NaN,136.911
8018002,0.666,0.652,4362.9,1.5293837,0.13931568029453031,0.19118131904005622,0.205,257.119
8018025,0.849,0.844,5277.5,1.0598545,0.5011872336272722,0.16170512661729522,0.1207,214.49
8018030,0.873,1.126,5300.6,1.0724306,0.9141132414702502,0.225518477891943,0.3185,232.055
8018039,0.926,0.951,5586.1,0.9346485,0.7998342550070284,0.1936906964411753,0.0775,215.478
8018163,0.879,0.879,5408.1,1.0016689,0.5984115950603197,0.16520401177042493,0.0855,213.425
8018169,0.8,0.815,4988.9,1.1831646,0.3723917062545685,0.13620773534013794,NaN,191.464
8018229,1.214,1.975,5906.8,0.80439854,4.305266104917107,0.29788149437690886,NaN,117.344
8024499,0.717,0.691,4739.5,1.2636719,0.21877616239495523,0.12774844377977929,0.0505,274.468
8024518,0.959,0.933,5751.8,0.93271065,0.8629785477669702,0.1335566500373229,0.072,146.963
8024579,0.708,0.7,4443.5,1.5505495,0.17258378919902034,0.22421305049814186,NaN,287.912
8024744,0.812,0.788,5115.8,1.1657076,0.3854783576657718,0.13220338566248438,0.132,182.04
8029226,0.922,0.881,5656.8,0.9761467,0.7194489780036994,0.10485187146874596,0.0553,127.049
8029244,0.786,0.768,4965.1,1.2104883,0.3258367010020088,0.1099824596466844,NaN,186.973
8029308,1.088,1.295,6407.6,0.7153044,2.5585858869056457,0.2030137091056654,0.07,64.328
8029309,1.257,1.648,6155.1,0.8857393,3.5399734108343472,0.27272683481082843,NaN,150.673
8029332,0.844,0.796,5386.6,1.0536594,0.48194779762512735,0.08210373890420453,0.0845,146.327
8029348,0.744,0.708,5042.2,1.1783562,0.2937649651961531,0.12786213790689388,0.0105,223.902
8029384,0.725,0.708,4649.5,1.3627481,0.21183611352485016,0.16891038634185335,NaN,207.445
8038025,1.036,1.178,5771.6,0.84397125,1.3963683610559376,0.05465626848611039,NaN,35.362
8038153,1.118,1.673,5818.9,0.9207344,2.9107171180666054,0.2979360715868801,0.85,180.502
8038160,0.845,0.868,5238.1,1.0748882,0.5152286445817565,0.09604513996293103,0.128,111.352
8038175,0.862,0.88,5324.1,1.0103416,0.5662392890382533,0.1458545792707208,0.0615,230.364
8038177,0.968,1.265,5647.5,1.0323534,1.4791083881682074,0.18954784548617634,0.3597,176.35
8038183,0.867,0.847,5356.5,1.0247784,0.5345643593969717,0.09138620546995822,0.1053,142.109
8038187,1.059,1.076,6047.3,0.8020334,1.4028137045619582,0.10196904630600163,0.0537,87.227
8038204,0.977,1.293,5653.5,0.9342871,1.5488166189124815,0.26858457185489454,0.2368,253.009
8038215,1.268,1.352,6468.0,0.78431416,2.9241523778433356,0.21165711996376013,0.269,135.349
8042853,1.242,1.314,6417.0,0.85879326,2.6607250597988097,0.2938114452677119,0.3443,234.913
8042869,1.086,1.218,6007.7,0.895113,1.7498466886246569,0.13864946907201187,0.2545,94.135
8042934,1.392,1.605,6705.8,0.73493385,4.775292736576909,0.19140150180647786,0.585,80.791
8042983,0.848,0.977,5098.9,1.3864222,0.5834451042737447,0.33468557921111036,NaN,253.277
8043076,0.862,0.821,5407.1,1.0894909,0.5236004365857502,0.12929337464114404,0.1398,183.536
8043118,1.22,1.285,6241.9,0.81711006,2.2594357702209775,0.10739120412256292,0.1863,55.383
8043120,0.994,1.149,5769.5,0.9962864,1.3273944577297394,0.19999308549223818,0.2377,185.708
8043134,1.241,1.253,6503.9,0.79594517,2.540972705549305,0.18678660693016064,0.099,125.835
8052115,0.695,0.683,4838.5,1.3154974,0.23173946499684786,0.13884327563855267,0.103,217.789
8052256,0.819,0.783,5230.5,1.1931381,0.41591061049402206,0.1552200462160059,NaN,255.779
8052258,1.0,1.073,6081.1,0.8410444,1.4256075936021881,0.06601676816422007,0.1017,46.085
8052298,1.149,1.272,6157.2,0.9076843,2.1037784397664754,0.13258804097443114,0.2763,95.235
8052462,1.47,1.777,6748.4,0.7123804,5.984115950603197,0.133177037494371,0.654,49.783
8052463,0.771,0.743,4987.0,1.2544279,0.30902954325135906,0.12187652456765853,0.0983,454.092
7943948,1.038,1.353,5795.1,0.89794445,1.8706821403658007,0.139723669576906,NaN,87.89
7943989,0.808,0.776,5136.3,1.1486464,0.3801893963205612,0.10325818519837335,0.1,161.082
7943999,0.846,0.97,5148.0,1.1916065,0.5984115950603197,0.19860289390954017,0.378,204.12
7944072,0.657,0.638,4489.2,1.3490448,0.14927944095789963,0.16554139117957667,0.0468,226.442
7944081,0.944,0.896,5433.7,0.99985886,0.6338697112569269,0.05483662027926169,0.078,56.953
7944135,0.952,1.056,5662.0,0.94968605,1.0399201658290593,0.19131870865412423,0.2407,201.593
7944138,1.238,1.667,6071.1,0.83813,3.443499307633385,0.24848352710448962,0.6837,108.724
7949985,0.968,1.022,5718.1,0.89309406,1.0115794542598986,0.09488646945551489,0.1003,77.074
7950066,1.101,1.205,6061.0,0.7905512,1.7741894808901657,0.13462994939524225,0.148,78.788
7950089,0.839,0.847,5212.4,1.0670824,0.48083934844972853,0.14454527446541884,0.099,206.625
7950097,1.192,1.607,6050.2,0.79962826,3.1332857243155856,0.14548693003131924,NaN,68.484
7950105,1.055,1.612,5697.4,0.892581,2.4831331052955705,0.21135545929701288,NaN,113.413
7950108,0.939,1.277,5557.7,0.9468546,1.4092887984218747,0.13546772374546814,NaN,99.943
7950112,0.946,0.937,5669.3,0.8805084,0.8222426499470711,0.1025829730455181,0.013,92.762
7955860,1.02,1.124,5852.8,0.90967655,1.3489628825916535,0.2441609839279373,NaN,253.795
7955887,0.79,0.749,5162.8,1.1244688,0.3614098626396133,0.07800409550432155,0.044,131.486
7955924,0.857,0.806,5516.8,1.0064421,0.5470159628939716,0.15361093429210826,0.017,251.375
7955945,0.835,0.933,5089.4,1.2934475,0.5284452517751804,0.23905029384584103,NaN,262.676
7956026,1.073,1.052,6148.9,0.81558514,1.4354894333536559,0.17230116867846032,0.0785,142.881
7956033,0.923,0.888,5635.4,0.9321718,0.7194489780036994,0.10621112601433104,0.0107,139.852
7956037,1.14,1.503,5950.7,0.9162159,2.564484036517717,0.2616423648191014,NaN,178.67
7956045,1.121,1.384,5985.0,0.89520454,2.2284351492703034,0.22949662347572272,0.32,170.717
7956088,1.212,1.792,5977.9,0.8551941,3.715352290971725,0.311341406631169,NaN,169.105
7956132,0.943,0.875,5396.7,1.0004759,0.5888436553555889,0.0601834188308085,0.054,106.861
7960463,0.808,0.761,5305.9,1.0755215,0.4168693834703354,0.09278215448958725,0.006,133.395
7960466,0.678,0.66,4468.6,1.3679771,0.15739828644662193,0.08021509465567028,0.0443,89.046
7960484,1.069,1.269,5920.3,0.96869564,1.7988709151287878,0.2321857257669545,0.3635,202.143
7960534,1.011,1.143,5823.4,0.93554497,1.3645831365889245,0.18300410223934935,0.2077,181.374
7960537,0.938,0.886,5713.7,0.92206573,0.7568328950209744,0.05485289006234609,0.014,73.453
7960547,1.063,1.219,5940.4,0.8935709,1.6749428760264373,0.11139323128668584,0.2172,213.134
7969813,1.116,1.196,6111.3,0.7960825,1.807174126010927,0.0790747376239801,0.148,49.792
7969842,1.091,1.34,5931.6,0.9366417,2.0137242498623884,0.2504595967037584,0.3865,201.567
7969865,1.102,1.29,6004.7,0.92349815,1.9588446735059897,0.11514391433814021,0.1978,151.74
7969878,1.034,1.332,5793.4,0.9813204,1.8155156627731355,0.2122829529829526,0.449,170.236
7969911,0.758,0.737,4852.6,1.2328615,0.27289777828080414,0.1321745762389066,0.107,194.201
7969912,0.799,0.791,5002.3,1.1811609,0.35563131856898533,0.08738554294059776,0.1005,141.176
7969926,0.85,0.842,5270.2,1.0226593,0.4965923214503361,0.09931212106962056,0.0463,135.105
7969945,1.05,1.428,5780.9,0.9974766,2.0653801558105296,0.24404633598925884,0.447,198.148
7974199,1.173,1.261,6422.2,0.79122734,2.4490632418447453,0.060288407929771165,0.1687,32.879
7974291,1.053,1.025,6087.7,0.87158775,1.309181922999407,0.06884111224882236,0.081,56.979
7974330,0.992,1.11,5779.8,0.963171,1.244514611771385,0.13104920721840557,0.244,110.736
7974339,1.419,1.802,6813.4,0.7543802,6.33869711256927,0.16669704997855353,NaN,80.742
7974365,1.014,1.055,5861.6,0.9783268,1.191242008027375,0.11236847073079267,0.214,93.106
7974380,1.185,1.598,6000.1,0.93581104,2.9991625189876507,0.28364406356111976,NaN,176.935
7978607,1.292,1.428,6483.7,0.90353966,3.2583670100200877,0.2105765377124286,NaN,125.85
7978718,0.762,0.733,4948.7,1.2537422,0.29241523778433354,0.12186219448454012,0.0897,178.32
7978862,0.888,0.974,5439.6,1.1030254,0.7568328950209744,0.18658198294640177,NaN,207.849
7978865,0.851,0.84,5276.6,1.1113882,0.4965923214503361,0.1067754077862013,0.0983,149.727
7978937,0.852,0.819,5326.2,1.1212664,0.4897788193684462,0.11377789001305387,0.117,173.075
7978967,0.908,0.866,5562.4,0.88473415,0.6471426157485831,0.01906729092851987,0.016,31.154
7978983,1.237,1.321,6385.7,0.93310356,2.6061535499988953,0.20472116459485737,NaN,147.346
7979221,1.134,1.144,6231.0,0.90250206,1.7864875748520508,0.143882179535919,0.2048,110.802
7988614,0.839,0.801,5333.7,1.2485342,0.4720630412635905,0.1804868458364762,0.2715,341.311
7988833,1.038,1.103,5918.8,1.0606699,1.3583134465871542,0.1694304289980571,0.3205,207.858
7988846,0.9,0.843,5796.1,1.0291243,0.7261059574351547,0.12532795878015537,0.089,228.075
7988850,1.271,1.493,6499.8,0.83822346,3.5809643710263606,0.12603459393573524,0.4078,99.383
8007312,0.771,0.741,5031.7,1.1054134,0.3184197521726125,0.13518101011680514,0.0613,273.719
8007371,1.061,1.255,5906.3,0.8127842,1.741806873391614,0.22031198617544692,0.1973,163.422
8007429,0.849,0.826,5679.2,0.903553,0.6441692655151773,0.07360603016755168,0.0305,85.692
8007430,1.283,1.536,6036.4,0.8246994,2.837919028441556,0.19222013724314693,NaN,111.897
8012921,1.007,1.145,5810.0,0.9500418,1.355189412351036,0.18334156032862917,0.302,149.165
8012966,0.809,0.775,5193.9,1.1574364,0.39627803425543945,0.16154237281291378,0.14,207.676
8013037,0.968,0.928,5842.7,0.8622446,0.9078205301781858,0.11262803708875482,0.0547,109.391
8013041,1.056,1.326,5851.0,0.84596443,1.8749945080674189,0.23012795411929837,NaN,153.05
8013042,0.74,0.741,4562.9,1.5254202,0.21527817347243727,0.19193131471756766,0.3595,194.413
8013044,0.807,0.852,4975.8,1.2978172,0.4027170343254591,0.18652323140484386,0.335,169.706
8013052,0.863,0.809,5532.8,0.94666386,0.5546257129579107,0.1027730402541598,0.045,135.936
8013078,1.038,1.569,5849.2,0.7018328,2.6121613543992064,0.08320846098711282,0.2223,24.776
8018245,0.969,1.052,5717.2,0.8970976,1.0715193052376064,0.14462465770866675,0.11,132.918
8018262,0.726,0.706,4694.3,1.2965469,0.21928049353504486,0.112148059004762,NaN,202.251
8018316,1.139,1.383,6040.4,0.77587223,2.306747188720069,0.18552953548845733,0.232,94.999
8018340,0.589,0.598,4036.4,1.8415394,0.08570378452303697,0.1415739932177788,0.1517,253.758
8018397,0.992,1.196,5744.8,0.9091196,1.4125375446227544,0.2108756486462475,0.2407,165.596
8018547,0.667,0.67,4550.6,1.4568996,0.17378008287493754,0.20159584332570496,0.0802,241.37
8024749,0.845,0.803,5361.6,1.0745564,0.48305880203977264,0.11534372958101297,0.077,184.593
8024756,0.876,0.841,5443.9,0.9521055,0.5571857489319298,0.13639151022969367,0.039,198.58
8024797,0.884,0.878,5419.3,1.0540752,0.6025595860743578,0.08487113239208796,NaN,106.112
8024820,0.948,0.92,5711.2,0.9413557,0.8128305161640993,0.09221563441005978,0.058,104.968
8024894,0.918,0.954,5550.9,1.0105963,0.7834296427662117,0.17698169887672902,0.162,292.106
8024926,0.876,0.989,5548.1,0.89457417,0.8375292821268826,0.04874154224527632,0.058,47.184
8029412,1.019,1.018,5915.7,0.8798609,1.1508003889444358,0.14421812046765314,NaN,165.356
8029476,0.658,0.647,4307.1,1.6230783,0.13031667784522993,0.15448288032590557,0.238,259.88
8029495,0.775,0.796,4749.2,1.4520636,0.29174270140011666,0.20502671679956455,0.432,244.606
8029500,1.007,1.011,5862.4,0.90869427,1.093956366272094,0.12286898708019416,0.157,133.936
8029503,1.041,1.472,5738.9,0.9597883,2.128139045982712,0.19154409267726122,0.388,251.547
8029604,0.706,0.695,4474.7,1.5188274,0.1749846688624657,0.21129268754826522,0.1738,258.584
8038388,1.147,1.14,5948.4,0.78363705,1.4723125024327188,0.02279020669657913,0.0793,28.921
8038443,1.033,1.179,5873.3,0.9665003,1.492794409578996,0.15955174572587547,0.25,126.999
8038467,0.998,0.948,5803.5,0.87802124,0.9225714271547631,0.04971619655280828,0.0718,70.244
8038481,1.087,1.136,6060.8,0.89800644,1.5812480392703832,0.15999245587950034,0.1897,140.255
8038510,0.933,1.034,5600.7,1.0526857,0.954992586021436,0.1784576010278866,0.3003,261.908
8038516,1.299,1.326,6658.8,0.7308817,3.118889584093937,0.22910578009850135,0.221,87.925
8043160,0.995,1.002,5837.3,1.0405912,1.0592537251772889,0.19329449273295216,0.2853,223.258
8043181,0.978,1.258,5676.1,1.0260744,1.4893610777109152,0.2448166729555094,NaN,220.644
8043196,1.318,1.456,6564.4,0.832531,3.5727283815192896,0.15804739721138353,0.423,77.634
8043256,1.294,1.257,6995.3,0.7167158,3.4276778654645037,0.17305801604285453,0.104,197.746
8043288,0.83,0.831,5164.4,1.2213631,0.4456562483975033,0.14165799331789125,0.19,175.137
8043314,1.069,1.356,6038.6,0.9649048,2.218196419800219,0.15347319528276285,0.2607,101.417
8052619,1.251,1.298,6476.1,0.8478899,2.679168324819032,0.17404515430849077,NaN,122.786
8052774,0.908,0.95,5511.5,1.1304674,0.7550922276654339,0.16177142596989474,0.26,197.707
8052819,0.828,0.792,5379.3,1.0935793,0.47424198526024464,0.0989490358434923,0.117,151.837
8052831,0.816,0.779,5221.4,1.1361132,0.4083193863326921,0.11980717219648014,0.044,197.647
8052862,1.269,1.505,6795.2,0.74151516,4.385306977749857,0.20366748419010922,0.4503,76.736
7944153,1.056,1.095,5985.2,0.87701035,1.3963683610559376,0.17665593828340484,0.207,144.951
7944205,1.042,1.109,5931.1,0.8731289,1.3772094688939465,0.13849956757673912,0.123,98.998
7944217,0.958,0.934,5744.5,0.91642475,0.8590135215053957,0.13081092060390456,0.0483,155.355
7944256,1.012,1.053,5864.3,0.8421526,1.191242008027375,0.22570108833416752,0.09,210.585
7944262,0.838,0.853,5205.8,1.1000433,0.48528850016212105,0.13470528547703098,NaN,179.272
7944270,1.071,1.934,5431.5,1.0146351,2.958012466551546,0.36894339986092045,NaN,203.214
7944271,1.065,1.35,5858.9,0.8887577,1.9453600816226626,0.2547918689022483,0.325,218.556
7944335,1.006,1.254,5761.7,0.9156971,1.5703628043335525,0.17486623460087364,0.263,135.326
7950229,0.806,0.767,5018.3,1.0837879,0.3372873086588689,0.023682153871161776,0.0402,51.963
7950279,0.905,0.857,5621.8,0.96191597,0.6652731562017413,0.09086215249145335,0.0438,136.642
7950291,1.04,1.038,5974.9,0.78771114,1.241652307592411,0.1189744413706081,0.026,80.763
7950316,0.677,0.67,4302.6,1.5464029,0.13931568029453031,0.16499858282597502,0.205,163.82
7950336,0.938,1.236,5565.8,0.9163246,1.333521432163324,0.21504654476581958,0.2285,182.415
7956211,1.069,1.27,5916.6,0.8666725,1.7947336268325265,0.26847973544193443,0.2995,282.693
7956218,0.803,0.789,5055.4,1.1842546,0.3672823004980847,0.1544543232252068,0.144,226.773
7956244,1.046,1.038,6008.9,0.82029915,1.2735030810166617,0.13673750578916738,0.102,106.047
7956278,1.047,1.065,5988.8,0.85648537,1.3243415351946646,0.20925117116486558,0.097,198.395
7956298,0.948,0.93,5713.1,0.92954636,0.8375292821268826,0.15161260741381655,0.05,275.317
7956388,1.176,1.51,6040.2,0.8460436,2.7669416454115114,0.20621469271792076,0.3997,117.144
7956389,0.81,0.77,5222.6,1.0602732,0.39994474976109745,0.07780934510440238,0.005,108.869
7956426,0.956,0.91,5834.1,0.90083694,0.8689604292863018,0.11498302249702572,0.0278,155.405
7960652,0.787,0.816,4837.2,1.4236698,0.32960971217745777,0.2464413606593874,0.379,260.749
7960686,0.915,1.218,5516.9,0.9127798,1.247383514242943,0.1024079617650598,0.224,115.96
7960698,0.747,0.736,4727.3,1.270978,0.2443430552693972,0.13782210794938599,0.1333,217.288
7960700,1.097,1.176,6067.1,0.89463997,1.6943378004473284,0.14075381943040619,NaN,102.452
7960728,0.895,0.848,5610.8,1.0205984,0.6456542290346555,0.1352305373760998,0.063,285.925
7960923,1.027,1.206,5843.9,0.9116516,1.5381546403030348,0.17385007385649823,0.243,135.705
7960943,0.796,0.748,5301.3,1.0976353,0.39994474976109745,0.10771635578559727,0.0475,220.92
7970056,0.924,1.339,5467.4,0.96616936,1.455459080581966,0.2139102816399841,NaN,186.183
7970194,0.86,0.885,5308.7,1.0618868,0.5649369748123025,0.1105379492647074,NaN,158.694
7974402,0.824,1.048,5347.0,1.2134047,0.8147042840208396,0.14102997104455695,0.393,116.922
7974416,0.819,0.771,5352.9,1.0311193,0.44360864393143257,0.11221017859623966,0.013,174.309
7974417,1.248,1.398,6301.2,0.81575775,2.7989813196343625,0.12974949760954224,0.3545,62.641
7974537,1.432,1.803,6880.8,0.7126913,6.652731562017413,0.14337170116440803,NaN,59.472
7974582,1.006,1.055,5834.8,0.9697523,1.169499391019871,0.1269122990846052,NaN,123.817
7974611,0.865,0.886,5331.3,1.1174612,0.5754399373371569,0.12849754664606505,0.1545,139.937
7979297,1.028,1.039,6001.1,0.9104624,1.2676518658578455,0.142636596011666,0.1557,183.116
7979335,0.873,1.028,5376.0,1.2086926,0.8035261221856173,0.13529437442381867,0.3723,147.238
7979348,1.212,1.189,6564.5,0.8004923,2.3768402866248763,0.08548001538948838,0.148,48.026
7979402,1.224,1.614,6079.6,1.0534439,3.1405086938762174,0.3631083327241232,0.8738,246.07
7979443,1.119,1.099,6278.6,0.93549824,1.7021585083949506,0.10561378296092847,0.1727,85.734
7988854,0.974,0.95,5825.3,1.0481606,0.9397233105646379,0.1508178770340991,0.1797,234.577
7988869,1.32,1.345,6733.6,0.7615299,3.3651156937549076,0.08509430234663667,0.2303,144.218
7988891,0.638,0.616,4568.4,1.4843483,0.14962356560944334,0.16712522068945052,0.132,314.919
7988950,1.321,1.37,6687.3,0.84743404,3.404081897010009,0.13479822560573107,0.239,88.361
7988997,1.142,1.147,6256.6,0.92387867,1.8281002161427427,0.09499310344860916,0.1865,88.281
7989034,0.957,1.0,5685.1,1.1347399,0.9484184633008972,0.1712458356802776,0.3413,220.381
7989051,0.926,0.982,5900.9,1.0490837,1.0543868963912588,0.11783082697820359,0.197,169.726
8007470,1.09,1.595,5790.5,0.88741493,2.600159563165272,0.2913795223625512,NaN,188.1
8007478,0.744,0.733,4698.9,1.3314505,0.23659196974857583,0.15790948392753001,0.1943,195.845
8007568,0.98,1.493,5542.9,1.0091791,1.9142559250210855,0.32047061714131947,0.8165,281.502
8007609,0.875,0.821,5541.7,0.8822508,0.5780960474057181,0.07260478937554973,0.031,90.987
8007636,0.732,0.713,4698.7,1.2947302,0.22438819237827662,0.12462115847389496,0.094,206.778
8007643,0.72,0.702,4654.3,1.3102283,0.20941124558508925,0.17589825489664,0.016,285.156
8013104,0.863,0.842,5346.8,1.0587349,0.5248074602497725,0.1126685090550942,0.1152,130.896
8013186,0.846,0.792,5478.3,0.97801685,0.5105049999754063,0.08821128570850757,0.0615,116.169
8013213,0.946,0.9,5838.4,0.8957987,0.8550667128846833,0.16417298771031935,NaN,174.918
8013216,0.743,0.726,4742.7,1.2995777,0.24154608344449405,0.16932839156253948,0.102,283.568
8013233,0.867,0.831,5393.9,1.0181351,0.5284452517751804,0.08388856012571902,0.0308,154.118
8013236,0.83,0.857,5163.2,1.1154642,0.47315125896148047,0.14883121098094004,0.1447,211.716
8013254,1.056,1.734,5596.0,0.95439625,2.679168324819032,0.27407330621306836,NaN,161.646
8018614,1.325,1.725,6226.9,0.76148605,4.0644332916521275,0.13786410252671952,0.275,56.42
