kepid,mass,radius,teff,bp_rp,e_bp_min_rp_interp,e_bp_min_rp_val,rrmscdpp04p5
6386066,0.982,1.0720878,5107.7563,1.0365553,0.13585071300502446,0.2013,175.766
6386328,0.873,1.0185198,5364.5,0.9726906,0.09932267777278782,0.1547,110.098
6386391,0.682,0.8635556,4905.5,1.1725292,0.13963765632214467,0.2,137.631
6386480,1.037,1.0774531,5792.6665,0.83022594,0.10267278184024574,0.1037,93.648
6386541,0.807,0.8556407,4974.717,1.1795549,0.13792990758583604,0.217,193.287
6386552,1.103,0.92951447,5788.3335,0.8433933,0.06819217090939235,0.022,61.335
6391775,1.017,1.8314762,5332,0.9600048,0.29969130347340495,NaN,251.368
6391824,0.987,0.97265476,5531,0.88683987,0.04237630453556927,0.009,44.536
6391896,0.91,1.0335896,5531,0.8883219,0.04215111466051311,0.0735,108.115
6391923,0.864,1.5701226,5043,1.0815964,0.28240440979056763,NaN,312.667
6424208,0.808,0.7346023,5317.933,1.0518665,0.121871680758153,0.0487,193.08
6424212,0.903,1.5851083,6343.75,0.72236633,0.13807366614916813,0.563,36.322
6424381,0.939,0.79123646,5339.75,1.0173397,0.12378615833259561,0.0373,181.829
6430397,1.114,1.0038079,5567,0.8850174,0.12590067440057837,0.0537,120.847
6430453,1.125,1.447543,5438,0.9167204,0.25783559001868095,0.2923,190.862
6430520,0.992,1.2342347,5113.1367,1.0267344,0.2028496518462968,0.2733,216.628
6430612,0.796,0.96072066,5169.0425,1.0217075,0.08714137428984285,0.12,91.643
6430699,0.973,1.0966905,5801.5,0.88521385,0.24617502730439017,0.175,228.724
6437573,0.653,1.1155717,5018,1.1059732,0.1727704402051287,0.267,208.036
6437575,0.892,0.84505993,5326.5,1.0082436,0.11630104401910143,0.0763,169.349
6437617,1.18,1.0939595,5836.5,0.7958498,0.11837760920724592,0.0705,87.306
6437705,0.684,0.6648307,4786.6724,1.2653942,0.15274570497875162,0.103,279.88
6437707,1.029,0.92593604,5774.6665,0.86900806,0.1511021918764087,0.0447,182.031
6443299,0.98,1.7084677,5308.91,0.9356632,0.2544730066406642,NaN,164.569
6443334,0.877,0.69121724,4705.85,1.3690891,0.21591275810229316,NaN,247.407
6443342,0.957,0.91931194,5338,0.99937534,0.11090631162751782,0.088,115.838
6443343,1.104,1.3395096,5756,0.8668947,0.18151919605921077,0.194,119.745
6443389,1.04,1.0683951,5750,0.8156624,0.1511089040484108,NaN,115.198
6443398,0.912,1.1174898,5113.18,1.079792,0.17859857373600202,0.302,183.754
6447598,0.747,0.8511448,5290.025,1.0191393,0.1299513460160947,0.0988,171.863
6447745,0.931,1.489376,5325,0.99295044,0.2563672514345672,NaN,196.168
6447798,1.05,1.5555999,5823.25,0.8082657,0.1605888348952688,0.3607,75.421
6447810,0.793,1.1994117,5029.25,1.0988064,0.2253915425058598,0.368,236.363
6451270,0.876,0.94144344,5426.6665,0.91067696,0.07139886000261705,0.0777,72.535
6451309,1.038,0.9011986,5310.25,1.0207348,0.1706639403380959,0.12,237.813
6451345,1.099,1.533196,5592,0.9259281,0.24636937765207706,0.5043,156.377
6465391,0.875,0.96807724,5476.4634,1.0522099,0.15802651277141794,0.307,197.33
6465597,0.976,1.1439135,5878,0.7978926,0.11005972313148041,0.1147,115.147
6465651,1.082,1.3147243,5640.207,0.88578606,0.09018391231616839,0.2025,61.505
6465729,0.624,0.6703199,4195.7275,1.655221,0.1785255328371068,0.308,258.216
6465810,0.871,0.82740486,4983,1.1528435,0.15896145051753946,0.1543,257.13
6465936,1.035,1.198985,5355,0.9471569,0.14578931160094716,0.1777,154.699
6465994,0.807,1.2108947,5914.6665,0.7877779,0.05783623010692349,0.082,38.602
6497414,0.597,0.7316509,4850.77,1.2519388,0.10883707246812284,0.1743,190.288
6497424,1.013,1.004393,4978.52,1.1016655,0.16603064642474036,0.157,315.568
6497522,0.751,0.65930074,4977.6665,1.1481342,0.07051006667212467,0.063,132.086
6504377,1.006,1.7488161,5372,0.9582033,0.2939036404213914,0.77,213.813
6504427,0.872,1.1023004,5298,1.0110502,0.1627649566052347,0.2023,183.41
6504437,0.898,0.93625456,5391.9775,0.9439812,0.06592196638548761,0.008,67.51
6504445,1.04,1.3310289,5384,0.95227623,0.2154436603441317,0.344,206.692
6504478,1.169,1.5124547,5756,0.86507607,0.28541445614047667,NaN,189.074
6504489,0.83,0.77843255,5066.7466,1.1079597,0.06996372714166182,0.05,108.924
6509706,0.963,1.3916533,5746.775,0.8360596,0.1949128796409866,0.2278,109.263
6509719,0.826,0.99371225,5127.0225,1.0579271,0.07852537807002498,0.1775,76.421
6509751,0.92,1.6082479,5320,1.0029879,0.24759676007536682,0.5285,181.162
6509788,0.933,0.88023686,5214.3335,1.0487518,0.1193963250813901,0.1105,158.977
6509912,0.873,1.0159532,5424,0.91891384,0.12762585347050065,0.0583,120.432
6509957,1.106,1.4097999,5431.93,0.9175644,0.1003494360427807,0.2697,66.319
6519725,0.896,0.8664842,5061.99,1.0599661,0.13795680581526604,0.063,200.651
6519744,1.008,0.96789277,5383,0.95672226,0.17283988035247197,0.1175,223.085
6519769,0.961,1.2617735,5425.5977,0.93000793,0.11666040703345394,0.162,89.174
6519831,1.004,1.037874,6332,0.7108507,0.10170355260377674,0.0207,32.784
6519865,1.043,1.3696105,5428.3335,0.9159136,0.23329117227372156,0.2558,261.077
6522851,0.953,1.0898429,5326.5,0.9838743,0.1732360892653395,0.15,186.408
6522884,1.129,1.4293162,5686.5,0.86938477,0.30314407281065614,0.3307,208.406
6522895,0.63,0.5842768,5001.46,1.2370138,0.03865941965789807,0.029,55.601
6523018,1.06,2.4270754,5772,0.83951664,0.3033161953022144,NaN,98.96
6526881,0.757,0.6266148,4887,1.3189564,0.17120781440327104,NaN,258.419
6526893,0.993,0.853855,5196.34,1.0190601,0.13527690410997642,0.037,203.636
6526932,0.825,1.0035641,5349,0.98002815,0.07164503531531677,0.1157,64.921
6526934,0.865,0.911784,4988.2065,1.1289415,0.15232104594581178,0.1843,186.762
6526940,0.945,1.0673488,5778.6665,0.82240486,0.032077445703545614,0.0627,25.214
6526967,0.98,0.89124674,5340.75,0.9874439,0.11214135158177388,0.0885,151.695
6526987,0.875,1.0927739,5040.165,1.1216698,0.12612279110114646,0.3322,137.653
6527012,0.989,0.92976135,5376,0.94210625,0.021017805108078522,0.03,51.365
6374282,1.169,2.2175474,5883.547,0.7553282,0.23347202375740514,NaN,67.021
6380410,0.98,1.0850041,5842.6665,0.8097849,0.08948182848732701,0.051,101.544
6386695,0.941,0.90836895,5288.315,1.0018883,0.09837910526868417,0.12,167.32
6386717,1.02,1.0798823,5382.5,0.96066856,0.08805319135446943,0.149,88.412
6386725,0.919,1.0617453,5370,0.96218395,0.11131141796045949,0.1673,116.829
6386738,0.869,1.1793922,5173.21,1.0331936,0.14376924105771377,0.2837,156.718
6386764,0.834,0.76446337,4957.0503,1.1874552,0.12081906872230229,0.104,209.228
6386767,0.898,1.1904562,5375,0.93954754,0.12899011689304424,0.1542,123.248
6386780,0.9,1.3409835,5746.5,0.8372507,0.13545520429412797,0.174,81.829
6386784,1.207,1.6663008,6368.5,0.68262005,0.15757430325630023,0.474,34.015
6386799,0.999,1.1910927,5452,0.90765476,0.09941017301026941,0.1573,86.742
6392000,0.824,1.0566223,5188.8623,1.0261297,0.13191872339836083,0.1423,179.875
6392244,1.02,1.9487773,5969.5,0.75554657,0.1995745891146288,NaN,53.772
6392258,0.692,0.6166767,4912.3335,1.3440275,0.1702057622161649,NaN,238.689
6392383,0.619,0.7008726,4382.2524,1.5447836,0.15824061718716198,0.2905,194.312
6392445,1,1.0907664,5793.75,0.8421354,0.09374024252404031,NaN,77.313
6392494,1.037,1.308681,5326,1.0059452,0.18815579325152232,0.3333,228.885
6424501,1.065,2.305906,5390.705,0.9519062,0.3746690744255141,NaN,204.551
6424526,0.54,0.703418,4515.6665,1.4242706,0.11953975889346966,0.0965,127.091
6424551,1.064,1.1254303,5909,0.7828226,0.09774603589345401,0.0765,91.011
6424561,1.031,1.728282,5601,0.8941574,0.24191241530941618,NaN,148.334
6424573,1.021,1.285052,5759,0.85467243,0.19081855421076158,0.225,139.165
6424676,1.003,1.0634849,5422.6665,0.9263077,0.14089680169406113,0.118,140.141
6431013,1.074,1.8179798,5664.107,0.89153576,0.27465285910556547,NaN,145.352
6431075,0.616,0.5916128,4332.25,1.5977764,0.17401670659213755,0.115,234.375
6431095,0.908,1.2134526,5126.1636,1.029458,0.13744663666032395,0.2465,134.216
6431130,0.959,1.3273833,5361,0.9406576,0.14199431535042734,NaN,103.406
6431136,0.837,1.3105694,5454.9473,0.92309666,0.19338953009480553,0.254,161.718
6437727,0.937,1.0491467,5157.675,0.99177456,0.1185129362592776,0.108,121.634
6437765,0.831,0.8198588,5099.2046,1.0421705,0.10607832789377351,0.0587,181.258
6437782,1.018,1.1586277,5408.6665,0.9177065,0.1638745013566485,0.195,169.026
6437802,0.914,0.87585115,5024.815,1.08605,0.13838916444351268,0.0835,280.202
6437885,0.886,1.5374974,5383.3335,0.95728874,0.24543442702232024,0.4082,237.299
6437919,1.168,1.8385905,5941,0.7678919,0.14060923890819377,0.2848,61.514
6437945,0.84,0.7179633,5433.5,1.0145855,0.1124466969334025,0.078,217.67
6437946,1.055,0.9185287,5425.5,0.9556322,0.14904532269598694,0.0545,218.46
6437950,1.066,1.8024724,5676,0.89057636,0.23775905451419688,0.7925,134.311
6443515,1.1,1.3549268,5820.3335,0.82767296,0.1289098917038795,0.222,73.743
6443548,0.898,0.9037121,5425.6665,0.9189701,0.10522913141938424,0.0155,111.21
6443560,0.982,1.1549577,5080.36,1.025733,0.19750513849342172,0.2745,230.203
6443591,0.99,0.8680119,5797,0.8502693,0.11074375035699094,0.0123,97.189
6443601,1.183,1.55841,5931,0.79271126,0.21540133734011274,0.335,107.727
6443655,0.964,1.1692493,5463.3965,0.9072485,0.15395052580261465,0.189,138.688
6447957,0.801,0.59192896,5139,1.2527466,0.148084978494423,0.042,190.38
6447976,1.029,1.8443077,5382,0.9563761,0.2557862333267331,0.5272,143.769
6448055,0.938,1.1602907,5362.5,0.97792435,0.15023626482565514,0.2485,134.452
6448067,0.963,0.9874049,5566.6,0.904974,0.07073966793971657,0.09,75.808
6448093,0.717,0.58005756,4896.3823,1.3481789,0.17259098440876935,0.062,230.279
6451440,1.072,1.3518502,5430.3535,0.90720844,0.20115288855920732,0.2265,165.633
6451558,1.317,1.3207122,5903.25,0.77931404,0.21673610693918596,0.1713,174.598
6451656,1.033,1.1562951,5435,0.94162846,0.16918653201656175,0.173,155.764
6451658,1.086,1.3431928,5792,0.8445444,0.12994307189725543,0.223,74.375
6451671,0.545,0.611831,4240,1.6338778,0.08133954398300311,0.22,87.19
6466022,0.655,0.82687294,4563.58,1.3958788,0.24217705379809523,0.359,310.21
6466196,1.601,1.4921304,6284.5,0.721159,0.17721455370993464,0.4133,116.706
6466312,1.014,1.456726,5762.5,0.8570833,0.15346677864101402,0.3365,158.39
6466441,0.952,1.1791872,5113.47,1.0264015,0.12043779359024205,0.1685,174.666
6466456,1.084,1.9703742,5642.015,0.8932371,0.299372279027031,0.7755,194.546
6497645,1.12,1.5482012,5829,0.80359745,0.22475875989121066,0.3585,162.18
6499690,1.166,1.2718283,6384,0.659811,0.0884810749865162,0.0583,25.687
6499715,0.938,1.5417354,5601.033,0.89295864,0.17115926936079365,0.3892,128.531
6499767,0.838,1.4441086,5370,0.95049477,0.18902171533405812,0.3,191.29
6499812,0.68,1.0223638,5011.07,1.0919266,0.1022544469016538,0.203,133.233
6504501,1.036,1.7213099,5444.3335,0.92349243,0.28588545612977434,0.718,187.137
6504503,0.895,0.9732398,5350.25,0.97992706,0.042540187376218806,0.115,52.925
6504534,0.734,0.7750843,4879.8174,1.2019587,0.07212139006801567,0.099,176.591
6504537,1.01,1.172709,5283.75,0.99841976,0.19077010213592308,0.297,190.679
6504558,0.85,0.73577493,4958.5234,1.2762022,0.14076549571571859,NaN,186.311
6504559,0.706,0.71941787,4946.5425,1.1598196,0.1163708535809549,0.0043,166.795
6504581,0.977,0.76764065,5860.8,1.0579109,0.18932130167074582,0.2253,266.792
6504584,0.803,0.79781246,5126.527,1.0695372,0.0772864016508015,0.0487,168.672
6504604,0.591,0.5869299,4166,1.6989698,0.1624685591009367,0.0732,271.001
6504646,0.913,1.807505,5445.5,0.9021816,0.2556813128516715,NaN,147.811
6509967,0.712,1.0328622,4999.65,1.1141062,0.15315520173712635,0.223,166.922
6510097,0.665,1.236103,4882.3335,1.1918402,0.2531316295562297,0.425,217.473
6510125,0.907,1.0705233,5340.75,0.9884453,0.14906654423570428,NaN,143.288
6510201,1.011,1.2042408,5744,0.856534,0.12701563282307865,NaN,82.939
6510202,1.138,0.96977043,6125.105,0.76596737,0.08603357467227984,0.017,53.944
6519882,1.094,1.5247148,6101.3926,0.76872635,0.19823676348288513,NaN,91.478
6519961,0.888,0.98637426,5773.6665,0.8410959,0.06435810134990728,0.043,65.341
6519996,0.95,1.640025,5421.0977,0.9254923,0.23180371868617464,0.5043,144.86
6520003,1.089,1.0936114,5763.25,0.8557024,0.17572219739586362,0.1097,144.127
6520053,0.705,1.1738328,4947.8027,1.1693554,0.23967302492065315,0.3338,213.111
6523052,1.207,1.222968,5781,0.8622532,0.22967895577551992,0.1937,191.587
6523074,0.803,0.8718779,5125.23,1.0575981,0.11079063688008732,0.0553,164.673
6523077,0.865,0.9466476,5173.08,1.0273113,0.1616593044245407,0.1035,271.31
6523086,1.079,0.9899351,5865,0.81894875,0.08461037766225134,0.047,74.704
6523175,1.13,0.905928,5747.6665,0.855402,0.1357711549107693,0.0282,123.539
6523185,1.09,1.604798,5492.3335,0.9235821,0.27870284064726897,0.469,178.052
6523198,1.045,1.2399995,5811,0.83653736,0.10334555914853455,0.114,65.338
6527025,1.091,1.029158,5792,0.8501148,0.10762430340641164,0.094,115.95
6527078,0.848,0.86926717,5276.22,1.011919,0.047094142685612836,0.0727,48.113
6527082,0.882,0.7614939,4969,1.1307058,0.1167922210165677,0.0943,220.213
6527093,0.951,0.9739671,5306.46,0.97526073,0.08792788684143728,0.0893,193.1
6527157,0.929,0.9003612,4957,1.1359701,0.14247070190355318,NaN,213.889
6380472,0.854,0.83665496,4948.6665,1.1291895,0.16148186234962214,0.0488,256.956
6380474,0.928,0.94558746,5312,1.0121346,0.12868657144829426,0.133,167.102
6380533,0.78,0.9258731,5004.9062,1.116168,0.09915472971942037,0.144,170.8
6380631,1.199,1.3182104,5930,0.766737,0.11439817766992971,0.1427,59.831
6380750,1.068,1.6427025,5763.755,0.8554411,0.16946510176772275,0.5875,69.429
6380765,0.721,0.6066933,5016.06,1.3268156,0.11729514027804083,NaN,152.358
6380958,0.996,1.4499291,5135.1875,1.0323105,0.22387573928417098,0.3527,204.755
6386983,0.613,0.7055077,4049.2424,1.7620792,0.11550860538450254,0.396,157.794
6387058,0.59,0.9188005,4496.7334,1.4151888,0.253418999929389,0.386,325.367
6387193,0.894,1.0903717,5201.75,1.0294981,0.12126893584948728,NaN,133.427
6392582,0.99,1.4567035,5787.3335,0.8519535,0.19924125271695026,0.2767,165.141
6392617,0.738,0.6101328,4926,1.3557835,0.17034954305779892,NaN,253.324
6392667,0.762,0.63585544,5076.6665,1.2542257,0.15711838205982706,0.0883,277.829
6392670,0.807,0.887266,5054.5303,1.0585175,0.09936890694889974,0.0775,161.388
6392727,0.973,1.0919014,5343,1.0103846,0.15108903594902864,0.178,260.285
6392736,0.977,0.93476874,5273.6997,1.0193939,0.13024464406796124,0.127,220.356
6392824,0.944,1.4345076,5765,0.8587303,0.1505387067190163,0.294,109.491
6392858,1.006,1.1124107,5333.3335,0.97841454,0.12552153255810786,0.235,209.474
6424707,0.854,1.406867,5766,0.83415794,0.11472735665811008,0.216,68.019
6424709,1.058,1.1841353,5570.75,0.86077785,0.17680053971857085,0.1405,182.642
6424770,0.979,1.165566,5437.5,0.91132736,0.15302336338211178,0.139,147.514
6424778,0.959,0.9307775,5360,0.97030354,0.14732625421558887,0.0395,224.418
6424842,1.01,0.9861634,5362.5,0.95124817,0.1512723174069334,0.0672,193.266
6424862,1.111,1.6518338,5363.5,0.93025875,0.273130763871018,NaN,193.823
6431171,0.556,0.58383,4158.143,1.7321367,0.15094356047577795,0.0732,267.642
6431261,0.791,0.81279165,4938.25,1.172946,0.14563225146720132,NaN,227.725
6431354,1.013,1.3153896,5771,0.815506,0.14551185100334368,0.1337,87.176
6431380,1.036,0.99671406,5409.8477,0.9300356,0.12271931024126168,0.0547,161.47
6431431,0.968,1.2750386,5490.4,0.8907366,0.1558048733686729,0.2282,120.048
6431436,0.95,0.9779025,5331.5,0.9919081,0.15082603221470997,0.1142,165.377
6431454,0.843,0.8629722,5326.3335,1.0057316,0.12030331439685674,0.086,148.29
6431490,0.926,1.5419163,5094,1.0328226,0.2280799073918916,0.4665,178.781
6431493,0.9,0.93311274,5317.5,1.0056973,0.10164989935332275,0.125,106.017
6437973,0.855,1.0901477,5820.5,0.80394554,0.05722711749802163,0.046,37.755
6437992,1.169,1.6218568,5514.355,0.76591206,0.2585712330255675,0.1675,170.31
6437993,0.725,0.79874,4975.12,1.13093,0.03571135647222242,0.0915,61.176
6438016,0.799,0.7991944,4896,1.1868391,0.09779322816337514,0.125,133
6438018,1.188,1.4672014,5763.5,0.851326,0.2588044342948421,0.2998,188.357
6438099,0.701,0.8932128,5164.56,1.057478,0.1610842116971574,0.1177,315.092
6443685,0.762,0.68018526,5327,1.002841,0.07444098895192497,0.0237,106.304
6443705,0.619,0.616777,4337,1.57934,0.11625897774093791,0.228,134.564
6443729,1.206,0.8961255,5780.6665,0.8379078,0.14953874870685835,0.0188,145.304
6443816,1.137,1.4883947,5946,0.7753334,0.11297828224940813,NaN,51.412
6443844,0.913,0.7706326,4944.5,1.1393967,0.14503434523845504,0.0945,222.052
6443904,1.054,1.5325605,5439.6665,0.9177666,0.2322057557638464,0.3537,155.649
6448100,1.232,1.7513846,5959.6665,0.76228714,0.14208704122418922,NaN,50.855
6448101,0.961,0.9174464,4981.895,1.128645,0.15964044720893034,0.1843,202.151
6448122,1.221,1.3335289,5492,0.8855972,0.14319187842787467,NaN,105.236
6448167,1.019,1.3899527,5409,0.9426317,0.14416147410470562,0.303,106.859
6451768,1.198,1.3118964,5771.5,0.8708315,0.2820326031100423,0.226,226.244
6451790,1.101,0.9251134,5418.4336,0.912591,0.1339043797408472,0.008,155.43
6451793,1.129,1.1790066,5892.9434,0.8862839,0.23655786719378505,0.208,205.974
6451833,0.906,0.9321866,5117.5547,1.0197601,0.15833700023691058,0.094,243.042
6451936,0.793,1.0958693,5628,0.8601284,0.10828591155377831,0.1262,100.272
6466591,0.892,1.2703587,4963.275,1.1000261,0.2150977258887238,0.3557,254.269
6466632,0.87,1.1573178,4929,1.1752481,0.19982843625862992,0.454,226.755
6466642,0.921,1.188956,5865,0.79604816,0.13283302928808097,0.1017,92.155
6466754,0.936,1.3623873,5427,0.9126167,0.13040857565867414,0.258,104.214
6499999,0.649,0.7447186,4935,1.1889362,0.12210708074706851,0.0873,224.008
6500065,0.662,0.5557166,4829.5,1.3985538,0.08356996991878186,0.0433,120.179
6500206,0.852,0.8778581,5354,1.0733166,0.10174504885549272,0.1777,156.621
6504691,0.821,0.83714676,5094.5,1.0351553,0.12211403830897007,0.078,186.079
6504701,0.958,1.558451,5367,0.90311813,0.2200994958131402,0.2355,163.272
6504721,0.935,1.7643049,5349.5,0.9742899,0.24333105452764783,0.837,153.651
6504786,0.677,0.7186902,4892.9575,1.2639198,0.15688848019367405,0.1865,199.168
6504823,0.766,0.79414093,4965.25,1.196167,0.11589389931098483,NaN,163.839
6510260,0.806,0.8554981,5113.1367,1.026473,0.07043421057993732,0.0063,82.092
6510314,0.917,1.3229445,5430.717,0.9246416,0.12473529065714362,0.243,98.353
6510324,1.039,1.4265742,5405.75,0.95189667,0.21182413192181512,0.3,157.856
6510605,0.893,1.1609178,5784.6665,0.8405695,0.10686038830298701,0.1527,67.446
6520232,0.999,1.0834546,5829,0.8003578,0.11190338059032706,0.03,74.854
6520246,1.065,1.13751,5826.5,0.83246994,0.10575688002631077,0.1105,63.887
6520343,1.192,1.6236309,5914.6665,0.7707758,0.18910234011958016,0.306,80.589
6520346,1.006,1.8663095,5971.15,0.76557064,0.23899550800968722,0.717,79.48
6520376,1.157,1.4171399,5505,0.75926304,0.2343588741081374,0.043,129.443
6523242,1.102,1.7057148,5903.25,0.77933407,0.16697977096175812,0.5223,76.776
6523247,1.142,1.324956,5474.5,0.9078245,0.13367249359556224,0.2437,91.018
6523351,0.963,0.8602305,5622.2466,0.95731354,0.04943623554954288,0.0722,58.876
6523373,1.027,0.97613686,5339,0.99203587,0.08253308004470881,0.1227,109.044
6527167,1.063,1.7361283,5728.0576,0.870677,0.22874278121388006,NaN,113.561
6527229,1.008,1.9199796,5214.7334,1.0144501,0.3271049187758092,NaN,217.308
6527245,1.066,1.4645588,5838.5,0.8177147,0.17615774196570813,0.242,97.826
6527257,1.048,1.3648399,5074.1,1.0532179,0.20856921147410995,0.3655,194.919
6527283,0.556,0.666151,4105.1265,1.7285852,0.15122932509256956,0.3955,203.416
6527315,0.816,0.77930427,4988.005,1.1172285,0.13048412909761617,0.072,201.229
6381167,1.247,1.5239487,6249.3335,0.7150669,0.10328597944433478,NaN,32.474
6381239,1.241,1.5132495,6008,0.75597763,0.16855361566864607,NaN,75.089
6381267,0.948,1.1121657,5334,0.9898472,0.12249364159814768,0.2425,114.903
6387330,0.639,0.7430322,4869,1.3866644,0.214276826120437,0.35,221.672
6387419,0.682,0.8736003,4963.58,1.1031933,0.05701612053167533,0.1203,89.472
6387423,0.917,0.88787305,5213.1553,1.0462894,0.11664847174804345,0.11,176.474
6387474,0.836,0.92071474,4985.79,1.1489391,0.18907498201210798,0.213,324.204
6387500,0.851,0.8706526,5401,0.9959259,0.11107353335443094,0.084,173.072
6387515,0.983,1.5773864,5722.607,0.859005,0.2101338065012383,0.4303,161.795
6392875,1.044,1.6014292,6046.8203,0.7179785,0.1895972353114416,0.317,94.389
6392876,0.966,0.7537302,4963.707,1.2529745,0.052771457962619985,NaN,70.197
6392902,0.92,1.4655979,4997.4434,1.1035557,0.2450232173871108,0.4703,432.878
6392927,0.988,1.7785753,5365.3335,0.94132614,0.29839772252405206,0.736,328.391
